framesToComplete,skillchecks,greatHit,missSk,toolBoxUsed,toolBoxSpeed,toolBoxCharges,hyperfocusUsed,skillFactor,simulatedFPS
8332,13,11,0,True,0.5,32,False,0.8,120
8548,10,9,1,True,0.5,32,False,0.8,120
8834,9,7,1,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8224,16,12,1,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
7866,19,16,1,True,0.5,32,False,0.8,120
8955,8,6,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
7900,18,15,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
7684,18,17,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
7792,17,16,1,True,0.5,32,False,0.8,120
8116,14,13,1,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
7900,16,15,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8656,12,8,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8980,7,5,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
7900,18,15,1,True,0.5,32,False,0.8,120
8872,10,6,1,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8350,14,11,1,True,0.5,32,False,0.8,120
8332,12,11,1,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8656,9,8,1,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
7360,20,20,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
7987,17,15,0,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8548,13,9,1,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8764,13,7,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8332,15,11,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
7900,18,15,0,True,0.5,32,False,0.8,120
8224,13,12,1,True,0.5,32,False,0.8,120
8440,13,10,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8548,11,9,1,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8548,11,9,1,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8872,6,6,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
7900,16,15,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
9088,4,4,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8229,13,12,1,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8224,13,12,1,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
7684,21,17,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
7684,19,17,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8224,14,12,1,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8008,16,14,1,True,0.5,32,False,0.8,120
8332,15,11,1,True,0.5,32,False,0.8,120
8440,14,10,0,True,0.5,32,False,0.8,120
8471,10,10,0,True,0.5,32,False,0.8,120
8764,10,7,1,True,0.5,32,False,0.8,120
8332,14,11,1,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
9088,5,4,0,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8350,13,11,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
7792,16,16,0,True,0.5,32,False,0.8,120
8224,14,12,2,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8008,17,14,1,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8332,13,11,1,True,0.5,32,False,0.8,120
7987,17,15,1,True,0.5,32,False,0.8,120
7900,19,15,0,True,0.5,32,False,0.8,120
8224,16,12,1,True,0.5,32,False,0.8,120
8548,10,9,1,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8108,17,14,0,True,0.5,32,False,0.8,120
7792,19,16,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8656,12,8,1,True,0.5,32,False,0.8,120
8224,16,12,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8834,10,7,1,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8592,10,9,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8350,12,11,0,True,0.5,32,False,0.8,120
8548,10,9,1,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8764,7,7,0,True,0.5,32,False,0.8,120
8108,15,14,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
8116,17,13,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8872,8,6,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8332,15,11,0,True,0.5,32,False,0.8,120
8224,14,12,1,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
7900,17,15,1,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8224,17,12,1,True,0.5,32,False,0.8,120
7684,17,17,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8656,12,8,1,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8116,17,13,0,True,0.5,32,False,0.8,120
8980,6,5,1,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8656,12,8,1,True,0.5,32,False,0.8,120
8764,11,7,0,True,0.5,32,False,0.8,120
8332,15,11,2,True,0.5,32,False,0.8,120
8548,12,9,1,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
7576,19,18,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
7576,18,18,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8764,9,7,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8764,8,7,1,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8008,17,14,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
7576,19,18,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8224,13,12,1,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8872,7,6,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8764,9,7,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8332,13,11,1,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8440,14,10,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8229,13,12,0,True,0.5,32,False,0.8,120
8764,7,7,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8872,8,6,0,True,0.5,32,False,0.8,120
7900,16,15,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8764,8,7,1,True,0.5,32,False,0.8,120
8116,16,13,1,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
8116,15,13,1,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8229,14,12,0,True,0.5,32,False,0.8,120
8548,10,9,1,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
7900,17,15,1,True,0.5,32,False,0.8,120
8332,14,11,1,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
7900,20,15,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8229,13,12,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8592,12,9,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8440,12,10,1,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8656,9,8,1,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8008,19,14,1,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8656,11,8,0,True,0.5,32,False,0.8,120
8980,9,5,0,True,0.5,32,False,0.8,120
8656,12,8,1,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8980,7,5,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8224,16,12,0,True,0.5,32,False,0.8,120
8872,8,6,0,True,0.5,32,False,0.8,120
8116,16,13,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8108,14,14,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8980,7,5,0,True,0.5,32,False,0.8,120
8008,16,14,1,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8440,11,10,1,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8548,12,9,1,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8656,10,8,1,True,0.5,32,False,0.8,120
8224,15,12,1,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
7900,16,15,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8440,11,10,1,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8116,16,13,1,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8764,7,7,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8440,13,10,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
7792,18,16,1,True,0.5,32,False,0.8,120
7792,18,16,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8350,13,11,0,True,0.5,32,False,0.8,120
8440,13,10,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8872,8,6,0,True,0.5,32,False,0.8,120
8440,11,10,1,True,0.5,32,False,0.8,120
8656,9,8,1,True,0.5,32,False,0.8,120
8116,16,13,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
7900,19,15,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8332,11,11,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8764,11,7,1,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8008,16,14,1,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8332,14,11,1,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8764,9,7,0,True,0.5,32,False,0.8,120
8350,12,11,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8008,17,14,1,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8471,11,10,0,True,0.5,32,False,0.8,120
8764,9,7,1,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8350,13,11,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8764,7,7,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8656,11,8,1,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
7792,18,16,0,True,0.5,32,False,0.8,120
8116,15,13,1,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8980,6,5,0,True,0.5,32,False,0.8,120
8764,7,7,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
7900,15,15,0,True,0.5,32,False,0.8,120
8548,13,9,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,12,10,1,True,0.5,32,False,0.8,120
7684,19,17,2,True,0.5,32,False,0.8,120
8108,14,14,0,True,0.5,32,False,0.8,120
8440,13,10,1,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8548,12,9,1,True,0.5,32,False,0.8,120
7866,17,16,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8116,16,13,0,True,0.5,32,False,0.8,120
8872,9,6,1,True,0.5,32,False,0.8,120
8224,16,12,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8440,11,10,1,True,0.5,32,False,0.8,120
8224,14,12,1,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8471,13,10,0,True,0.5,32,False,0.8,120
8350,12,11,0,True,0.5,32,False,0.8,120
7624,19,18,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,12,10,1,True,0.5,32,False,0.8,120
8764,11,7,0,True,0.5,32,False,0.8,120
8872,8,6,1,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8440,17,10,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8980,7,5,0,True,0.5,32,False,0.8,120
8548,13,9,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
7684,17,17,0,True,0.5,32,False,0.8,120
7792,17,16,0,True,0.5,32,False,0.8,120
8332,12,11,1,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8224,15,12,1,True,0.5,32,False,0.8,120
8008,15,14,0,True,0.5,32,False,0.8,120
8440,14,10,3,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8116,15,13,0,True,0.5,32,False,0.8,120
8224,12,12,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
7624,19,18,0,True,0.5,32,False,0.8,120
8656,9,8,1,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8980,9,5,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8332,14,11,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8440,12,10,1,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8656,9,8,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
8548,10,9,0,True,0.5,32,False,0.8,120
8008,14,14,0,True,0.5,32,False,0.8,120
8440,13,10,1,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
7987,17,15,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8764,7,7,0,True,0.5,32,False,0.8,120
8008,16,14,2,True,0.5,32,False,0.8,120
8332,13,11,0,True,0.5,32,False,0.8,120
8332,14,11,1,True,0.5,32,False,0.8,120
8764,8,7,0,True,0.5,32,False,0.8,120
8656,8,8,0,True,0.5,32,False,0.8,120
7900,16,15,0,True,0.5,32,False,0.8,120
8224,13,12,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8350,12,11,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8008,17,14,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8008,16,14,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8548,11,9,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8440,13,10,0,True,0.5,32,False,0.8,120
8656,11,8,0,True,0.5,32,False,0.8,120
8332,14,11,1,True,0.5,32,False,0.8,120
9088,6,4,0,True,0.5,32,False,0.8,120
8332,12,11,0,True,0.5,32,False,0.8,120
8548,9,9,0,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
8764,10,7,1,True,0.5,32,False,0.8,120
8440,12,10,0,True,0.5,32,False,0.8,120
8656,10,8,0,True,0.5,32,False,0.8,120
8116,13,13,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8224,14,12,0,True,0.5,32,False,0.8,120
8440,14,10,0,True,0.5,32,False,0.8,120
8224,13,12,1,True,0.5,32,False,0.8,120
8440,11,10,0,True,0.5,32,False,0.8,120
7987,16,15,0,True,0.5,32,False,0.8,120
7900,16,15,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8116,14,13,0,True,0.5,32,False,0.8,120
8224,15,12,0,True,0.5,32,False,0.8,120
8350,13,11,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
7900,17,15,0,True,0.5,32,False,0.8,120
8350,14,11,0,True,0.5,32,False,0.8,120
8548,12,9,0,True,0.5,32,False,0.8,120
8980,7,5,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
8440,10,10,0,True,0.5,32,False,0.8,120
