frames,skillchecks,greatHit,missSk,toolBox,toolBoxSpeed,toolBoxCharges,hyperfocus,skill
58,15,15,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
88,2,2,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
79,7,7,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
52,18,18,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
87,3,3,0,False,0.0,0,True,3.0
49,19,19,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
82,6,6,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
79,7,7,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
78,8,8,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
46,20,20,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
75,9,9,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
79,7,7,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
50,19,19,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
52,18,18,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
49,19,19,0,False,0.0,0,True,3.0
52,18,18,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
74,9,9,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
49,19,19,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
79,7,7,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
88,2,2,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
88,2,2,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
70,11,11,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
87,3,3,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
49,19,19,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
47,20,20,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
52,18,18,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
49,19,19,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
65,13,13,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
80,7,7,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
67,12,12,0,False,0.0,0,True,3.0
43,21,21,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
76,8,8,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
52,18,18,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
85,4,4,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
51,18,18,0,False,0.0,0,True,3.0
48,19,19,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
71,10,10,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
69,11,11,0,False,0.0,0,True,3.0
53,17,17,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
55,17,17,0,False,0.0,0,True,3.0
79,7,7,0,False,0.0,0,True,3.0
60,15,15,0,False,0.0,0,True,3.0
54,17,17,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
63,13,13,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
59,15,15,0,False,0.0,0,True,3.0
85,4,4,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
64,13,13,0,False,0.0,0,True,3.0
73,9,9,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
47,20,20,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
57,16,16,0,False,0.0,0,True,3.0
56,16,16,0,False,0.0,0,True,3.0
68,11,11,0,False,0.0,0,True,3.0
81,6,6,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
62,14,14,0,False,0.0,0,True,3.0
58,15,15,0,False,0.0,0,True,3.0
72,10,10,0,False,0.0,0,True,3.0
61,14,14,0,False,0.0,0,True,3.0
66,12,12,0,False,0.0,0,True,3.0
